date,symbol,news_count,avg_sentiment
2024-01-24,XAUUSD,0,0.000000
2024-01-25,EURUSD,39,0.205826
2024-01-25,GBPUSD,14,-0.008300
2024-01-25,USDJPY,1,0.177900
2024-01-25,AUDUSD,6,0.340900
2024-01-25,USDCAD,7,0.236629
2024-01-25,XAUUSD,2,-0.325950
2024-01-26,EURUSD,30,0.014873
2024-01-26,GBPUSD,15,0.110540
2024-01-26,USDJPY,3,0.459767
2024-01-26,AUDUSD,9,0.251700
2024-01-26,USDCAD,5,-0.367000
2024-01-26,XAUUSD,1,0.458800
2024-01-27,EURUSD,0,0.000000
2024-01-27,GBPUSD,3,-0.102467
2024-01-27,USDJPY,0,0.000000
2024-01-27,AUDUSD,2,-0.102700
2024-01-27,USDCAD,1,-0.102700
2024-01-27,XAUUSD,2,0.973800
2024-01-28,EURUSD,2,0.236950
2024-01-28,GBPUSD,2,0.236950
2024-01-28,USDJPY,1,0.296000
2024-01-28,AUDUSD,1,0.000000
2024-01-28,USDCAD,0,0.000000
2024-01-28,XAUUSD,1,0.971200
2024-01-29,EURUSD,16,-0.132100
2024-01-29,GBPUSD,9,0.268600
2024-01-29,USDJPY,1,0.572400
2024-01-29,AUDUSD,7,0.294543
2024-01-29,USDCAD,4,-0.133375
2024-01-29,XAUUSD,2,0.960100
2024-01-30,EURUSD,18,0.006761
2024-01-30,GBPUSD,12,0.154025
2024-01-30,USDJPY,1,0.974700
2024-01-30,AUDUSD,9,0.158933
2024-01-30,USDCAD,7,0.047371
2024-01-30,XAUUSD,1,0.938900
2024-01-31,EURUSD,25,-0.155448
2024-01-31,GBPUSD,17,-0.065412
2024-01-31,USDJPY,0,0.000000
2024-01-31,AUDUSD,8,0.001588
2024-01-31,USDCAD,7,-0.117700
2024-01-31,XAUUSD,1,0.997200
2024-02-01,EURUSD,25,0.025452
2024-02-01,GBPUSD,20,0.126330
2024-02-01,USDJPY,0,0.000000
2024-02-01,AUDUSD,8,0.048950
2024-02-01,USDCAD,9,0.118811
2024-02-01,XAUUSD,1,0.989100
2024-02-02,EURUSD,20,0.117040
2024-02-02,GBPUSD,15,0.082507
2024-02-02,USDJPY,0,0.000000
2024-02-02,AUDUSD,8,-0.140250
2024-02-02,USDCAD,6,-0.020367
2024-02-02,XAUUSD,1,0.823300
2024-02-03,EURUSD,5,-0.314620
2024-02-03,GBPUSD,3,-0.263033
2024-02-03,USDJPY,0,0.000000
2024-02-03,AUDUSD,2,-0.421000
2024-02-03,USDCAD,1,-0.296000
2024-02-03,XAUUSD,1,0.989300
2024-02-04,EURUSD,2,0.430250
2024-02-04,GBPUSD,1,0.318200
2024-02-04,USDJPY,0,0.000000
2024-02-04,AUDUSD,3,0.111267
2024-02-04,USDCAD,0,0.000000
2024-02-04,XAUUSD,0,0.000000
2024-02-05,EURUSD,33,0.090542
2024-02-05,GBPUSD,15,-0.039273
2024-02-05,USDJPY,0,0.000000
2024-02-05,AUDUSD,9,-0.168822
2024-02-05,USDCAD,8,0.369125
2024-02-05,XAUUSD,3,0.975067
2024-02-06,EURUSD,26,-0.102615
2024-02-06,GBPUSD,17,0.050153
2024-02-06,USDJPY,0,0.000000
2024-02-06,AUDUSD,8,0.165637
2024-02-06,USDCAD,8,0.055175
2024-02-06,XAUUSD,1,0.991900
2024-02-07,EURUSD,27,0.100189
2024-02-07,GBPUSD,11,0.235018
2024-02-07,USDJPY,0,0.000000
2024-02-07,AUDUSD,11,0.082482
2024-02-07,USDCAD,6,-0.141217
2024-02-07,XAUUSD,1,0.985600
2024-02-08,EURUSD,25,0.169608
2024-02-08,GBPUSD,15,0.123660
2024-02-08,USDJPY,0,0.000000
2024-02-08,AUDUSD,7,0.121943
2024-02-08,USDCAD,5,0.092900
2024-02-08,XAUUSD,1,0.976100
2024-02-09,EURUSD,22,0.054918
2024-02-09,GBPUSD,13,0.006454
2024-02-09,USDJPY,0,0.000000
2024-02-09,AUDUSD,7,0.301371
2024-02-09,USDCAD,9,-0.041378
2024-02-09,XAUUSD,0,0.000000
2024-02-10,EURUSD,6,-0.079167
2024-02-10,GBPUSD,3,-0.042600
2024-02-10,USDJPY,0,0.000000
2024-02-10,AUDUSD,2,0.139100
2024-02-10,USDCAD,1,-0.670500
2024-02-10,XAUUSD,1,0.988900
2024-02-11,EURUSD,1,0.510600
2024-02-11,GBPUSD,1,0.510600
2024-02-11,USDJPY,0,0.000000
2024-02-11,AUDUSD,1,0.025800
2024-02-11,USDCAD,0,0.000000
2024-02-11,XAUUSD,1,0.893200
2024-02-12,EURUSD,24,0.086717
2024-02-12,GBPUSD,17,0.027606
2024-02-12,USDJPY,0,0.000000
2024-02-12,AUDUSD,8,0.269850
2024-02-12,USDCAD,4,-0.245200
2024-02-12,XAUUSD,2,0.761200
2024-02-13,EURUSD,21,0.054548
2024-02-13,GBPUSD,18,0.151617
2024-02-13,USDJPY,0,0.000000
2024-02-13,AUDUSD,4,0.016300
2024-02-13,USDCAD,2,0.369850
2024-02-13,XAUUSD,0,0.000000
2024-02-14,EURUSD,24,0.025204
2024-02-14,GBPUSD,21,0.083110
2024-02-14,USDJPY,0,0.000000
2024-02-14,AUDUSD,7,0.085443
2024-02-14,USDCAD,7,0.168657
2024-02-14,XAUUSD,10,0.517510
2024-02-15,EURUSD,22,0.104264
2024-02-15,GBPUSD,17,0.067394
2024-02-15,USDJPY,0,0.000000
2024-02-15,AUDUSD,7,-0.233429
2024-02-15,USDCAD,8,-0.206050
2024-02-15,XAUUSD,4,0.572600
2024-02-16,EURUSD,19,0.011637
2024-02-16,GBPUSD,13,0.234008
2024-02-16,USDJPY,0,0.000000
2024-02-16,AUDUSD,5,0.155320
2024-02-16,USDCAD,6,-0.054617
2024-02-16,XAUUSD,3,0.669700
2024-02-17,EURUSD,6,0.093900
2024-02-17,GBPUSD,3,0.024433
2024-02-17,USDJPY,0,0.000000
2024-02-17,AUDUSD,2,-0.084000
2024-02-17,USDCAD,1,-0.153100
2024-02-17,XAUUSD,0,0.000000
2024-02-18,EURUSD,2,-0.386600
2024-02-18,GBPUSD,1,-0.670500
2024-02-18,USDJPY,0,0.000000
2024-02-18,AUDUSD,1,0.718400
2024-02-18,USDCAD,1,-0.102700
2024-02-18,XAUUSD,0,0.000000
2024-02-19,EURUSD,23,0.124426
2024-02-19,GBPUSD,11,0.080982
2024-02-19,USDJPY,0,0.000000
2024-02-19,AUDUSD,9,0.130856
2024-02-19,USDCAD,6,0.260333
2024-02-19,XAUUSD,0,0.000000
2024-02-20,EURUSD,19,0.174668
2024-02-20,GBPUSD,13,-0.081400
2024-02-20,USDJPY,0,0.000000
2024-02-20,AUDUSD,6,-0.055300
2024-02-20,USDCAD,8,-0.014675
2024-02-20,XAUUSD,1,0.954500
2024-02-21,EURUSD,22,0.095577
2024-02-21,GBPUSD,10,0.048500
2024-02-21,USDJPY,0,0.000000
2024-02-21,AUDUSD,7,0.342714
2024-02-21,USDCAD,6,0.052500
2024-02-21,XAUUSD,0,0.000000
2024-02-22,EURUSD,26,0.219881
2024-02-22,GBPUSD,9,0.120700
2024-02-22,USDJPY,0,0.000000
2024-02-22,AUDUSD,7,0.144786
2024-02-22,USDCAD,8,-0.249925
2024-02-22,XAUUSD,2,0.497150
2024-02-23,EURUSD,25,0.043336
2024-02-23,GBPUSD,11,0.033891
2024-02-23,USDJPY,0,0.000000
2024-02-23,AUDUSD,7,0.354643
2024-02-23,USDCAD,7,-0.109714
2024-02-23,XAUUSD,3,0.976433
2024-02-24,EURUSD,5,-0.364300
2024-02-24,GBPUSD,3,-0.284367
2024-02-24,USDJPY,0,0.000000
2024-02-24,AUDUSD,2,0.019300
2024-02-24,USDCAD,1,0.401900
2024-02-24,XAUUSD,0,0.000000
2024-02-25,EURUSD,2,0.388500
2024-02-25,GBPUSD,2,0.388500
2024-02-25,USDJPY,0,0.000000
2024-02-25,AUDUSD,1,0.421500
2024-02-25,USDCAD,0,0.000000
2024-02-25,XAUUSD,0,0.000000
2024-02-26,EURUSD,25,0.089304
2024-02-26,GBPUSD,12,0.068800
2024-02-26,USDJPY,0,0.000000
2024-02-26,AUDUSD,8,0.166213
2024-02-26,USDCAD,7,0.298171
2024-02-26,XAUUSD,0,0.000000
2024-02-27,EURUSD,28,0.096871
2024-02-27,GBPUSD,17,0.171788
2024-02-27,USDJPY,0,0.000000
2024-02-27,AUDUSD,6,0.153783
2024-02-27,USDCAD,6,-0.177817
2024-02-27,XAUUSD,0,0.000000
2024-02-28,EURUSD,22,0.001600
2024-02-28,GBPUSD,16,-0.094738
2024-02-28,USDJPY,0,0.000000
2024-02-28,AUDUSD,8,0.018075
2024-02-28,USDCAD,7,0.071571
2024-02-28,XAUUSD,0,0.000000
2024-02-29,EURUSD,29,0.151507
2024-02-29,GBPUSD,14,-0.040550
2024-02-29,USDJPY,0,0.000000
2024-02-29,AUDUSD,8,-0.261950
2024-02-29,USDCAD,5,0.091140
2024-02-29,XAUUSD,2,0.983450
2024-03-01,EURUSD,28,0.023682
2024-03-01,GBPUSD,12,0.163108
2024-03-01,USDJPY,0,0.000000
2024-03-01,AUDUSD,5,0.044280
2024-03-01,USDCAD,6,-0.239450
2024-03-01,XAUUSD,1,0.979900
2024-03-02,EURUSD,5,-0.132560
2024-03-02,GBPUSD,3,-0.517433
2024-03-02,USDJPY,0,0.000000
2024-03-02,AUDUSD,2,-0.385900
2024-03-02,USDCAD,1,-0.153100
2024-03-02,XAUUSD,2,0.946250
2024-03-03,EURUSD,1,-0.421500
2024-03-03,GBPUSD,1,-0.421500
2024-03-03,USDJPY,0,0.000000
2024-03-03,AUDUSD,1,-0.636900
2024-03-03,USDCAD,0,0.000000
2024-03-03,XAUUSD,2,-0.050200
2024-03-04,EURUSD,23,0.121465
2024-03-04,GBPUSD,10,0.058410
2024-03-04,USDJPY,0,0.000000
2024-03-04,AUDUSD,4,-0.200425
2024-03-04,USDCAD,6,0.443917
2024-03-04,XAUUSD,3,0.865133
2024-03-05,EURUSD,25,0.089256
2024-03-05,GBPUSD,9,0.117311
2024-03-05,USDJPY,0,0.000000
2024-03-05,AUDUSD,6,-0.154017
2024-03-05,USDCAD,8,0.045287
2024-03-05,XAUUSD,2,0.811650
2024-03-06,EURUSD,22,0.234114
2024-03-06,GBPUSD,12,0.099300
2024-03-06,USDJPY,0,0.000000
2024-03-06,AUDUSD,8,0.248663
2024-03-06,USDCAD,12,0.011842
2024-03-06,XAUUSD,1,0.177900
2024-03-07,EURUSD,31,0.109797
2024-03-07,GBPUSD,13,0.069323
2024-03-07,USDJPY,0,0.000000
2024-03-07,AUDUSD,10,0.029830
2024-03-07,USDCAD,6,-0.198950
2024-03-07,XAUUSD,2,0.924100
2024-03-08,EURUSD,20,0.020100
2024-03-08,GBPUSD,9,0.191622
2024-03-08,USDJPY,0,0.000000
2024-03-08,AUDUSD,6,0.146200
2024-03-08,USDCAD,5,0.029400
2024-03-08,XAUUSD,0,0.000000
2024-03-09,EURUSD,6,0.139667
2024-03-09,GBPUSD,3,-0.366200
2024-03-09,USDJPY,0,0.000000
2024-03-09,AUDUSD,2,0.303450
2024-03-09,USDCAD,1,0.449700
2024-03-09,XAUUSD,0,0.000000
2024-03-10,EURUSD,1,0.735100
2024-03-10,GBPUSD,1,0.735100
2024-03-10,USDJPY,0,0.000000
2024-03-10,AUDUSD,1,-0.750600
2024-03-10,USDCAD,0,0.000000
2024-03-10,XAUUSD,0,0.000000
2024-03-11,EURUSD,26,0.107262
2024-03-11,GBPUSD,14,0.182593
2024-03-11,USDJPY,0,0.000000
2024-03-11,AUDUSD,6,-0.237683
2024-03-11,USDCAD,5,-0.448420
2024-03-11,XAUUSD,0,0.000000
2024-03-12,EURUSD,22,0.034041
2024-03-12,GBPUSD,14,-0.059750
2024-03-12,USDJPY,0,0.000000
2024-03-12,AUDUSD,5,0.310740
2024-03-12,USDCAD,5,-0.090620
2024-03-12,XAUUSD,0,0.000000
2024-03-13,EURUSD,23,0.145317
2024-03-13,GBPUSD,19,0.121811
2024-03-13,USDJPY,0,0.000000
2024-03-13,AUDUSD,7,0.247771
2024-03-13,USDCAD,5,0.189320
2024-03-13,XAUUSD,0,0.000000
2024-03-14,EURUSD,23,-0.032357
2024-03-14,GBPUSD,17,0.141235
2024-03-14,USDJPY,0,0.000000
2024-03-14,AUDUSD,7,0.252929
2024-03-14,USDCAD,5,-0.248740
2024-03-14,XAUUSD,1,0.981600
2024-03-15,EURUSD,19,-0.079105
2024-03-15,GBPUSD,14,-0.210329
2024-03-15,USDJPY,0,0.000000
2024-03-15,AUDUSD,8,-0.265975
2024-03-15,USDCAD,4,0.546425
2024-03-15,XAUUSD,1,0.930900
2024-03-16,EURUSD,5,-0.164200
2024-03-16,GBPUSD,3,-0.260900
2024-03-16,USDJPY,0,0.000000
2024-03-16,AUDUSD,2,0.070800
2024-03-16,USDCAD,1,-0.102700
2024-03-16,XAUUSD,0,0.000000
2024-03-17,EURUSD,2,-0.425950
2024-03-17,GBPUSD,1,0.000000
2024-03-17,USDJPY,0,0.000000
2024-03-17,AUDUSD,1,-0.557400
2024-03-17,USDCAD,0,0.000000
2024-03-17,XAUUSD,0,0.000000
2024-03-18,EURUSD,26,0.176565
2024-03-18,GBPUSD,16,0.108675
2024-03-18,USDJPY,0,0.000000
2024-03-18,AUDUSD,12,0.064433
2024-03-18,USDCAD,4,0.118675
2024-03-18,XAUUSD,2,0.910600
2024-03-19,EURUSD,20,-0.092505
2024-03-19,GBPUSD,12,-0.018208
2024-03-19,USDJPY,1,0.984400
2024-03-19,AUDUSD,11,0.102218
2024-03-19,USDCAD,9,0.166711
2024-03-19,XAUUSD,1,0.977400
2024-03-20,EURUSD,20,-0.144535
2024-03-20,GBPUSD,21,-0.148367
2024-03-20,USDJPY,1,0.994800
2024-03-20,AUDUSD,7,0.101029
2024-03-20,USDCAD,5,0.224360
2024-03-20,XAUUSD,3,0.304567
2024-03-21,EURUSD,21,0.109476
2024-03-21,GBPUSD,19,0.104105
2024-03-21,USDJPY,1,0.964100
2024-03-21,AUDUSD,8,0.266562
2024-03-21,USDCAD,6,0.154767
2024-03-21,XAUUSD,2,0.626600
2024-03-22,EURUSD,20,-0.148000
2024-03-22,GBPUSD,13,0.100662
2024-03-22,USDJPY,2,0.972800
2024-03-22,AUDUSD,10,-0.303660
2024-03-22,USDCAD,8,0.075425
2024-03-22,XAUUSD,1,0.836000
2024-03-23,EURUSD,5,0.211040
2024-03-23,GBPUSD,3,-0.051033
2024-03-23,USDJPY,0,0.000000
2024-03-23,AUDUSD,2,0.168850
2024-03-23,USDCAD,1,0.695600
2024-03-23,XAUUSD,0,0.000000
2024-03-24,EURUSD,1,-0.493900
2024-03-24,GBPUSD,1,-0.493900
2024-03-24,USDJPY,0,0.000000
2024-03-24,AUDUSD,1,0.659700
2024-03-24,USDCAD,0,0.000000
2024-03-24,XAUUSD,1,0.990400
2024-03-25,EURUSD,18,-0.072583
2024-03-25,GBPUSD,17,0.099141
2024-03-25,USDJPY,1,0.987400
2024-03-25,AUDUSD,5,0.108760
2024-03-25,USDCAD,4,0.263775
2024-03-25,XAUUSD,0,0.000000
2024-03-26,EURUSD,21,0.021024
2024-03-26,GBPUSD,18,-0.000361
2024-03-26,USDJPY,1,0.990400
2024-03-26,AUDUSD,10,-0.037530
2024-03-26,USDCAD,5,-0.288080
2024-03-26,XAUUSD,0,0.000000
2024-03-27,EURUSD,19,-0.128774
2024-03-27,GBPUSD,16,0.093775
2024-03-27,USDJPY,2,0.347850
2024-03-27,AUDUSD,6,-0.031267
2024-03-27,USDCAD,4,0.060325
2024-03-27,XAUUSD,1,0.980100
2024-03-28,EURUSD,20,-0.093730
2024-03-28,GBPUSD,17,0.048853
2024-03-28,USDJPY,1,0.980800
2024-03-28,AUDUSD,6,0.137850
2024-03-28,USDCAD,5,-0.113840
2024-03-28,XAUUSD,1,0.381800
2024-03-29,EURUSD,11,-0.173436
2024-03-29,GBPUSD,9,-0.151933
2024-03-29,USDJPY,2,0.962300
2024-03-29,AUDUSD,4,0.551350
2024-03-29,USDCAD,3,-0.295167
2024-03-29,XAUUSD,0,0.000000
2024-03-30,EURUSD,3,0.353733
2024-03-30,GBPUSD,2,0.350000
2024-03-30,USDJPY,0,0.000000
2024-03-30,AUDUSD,1,0.000000
2024-03-30,USDCAD,0,0.000000
2024-03-30,XAUUSD,0,0.000000
2024-03-31,EURUSD,2,0.000000
2024-03-31,GBPUSD,1,0.000000
2024-03-31,USDJPY,0,0.000000
2024-03-31,AUDUSD,2,0.359200
2024-03-31,USDCAD,0,0.000000
2024-03-31,XAUUSD,0,0.000000
2024-04-01,EURUSD,14,0.009314
2024-04-01,GBPUSD,10,0.140130
2024-04-01,USDJPY,1,0.832900
2024-04-01,AUDUSD,8,0.269325
2024-04-01,USDCAD,3,0.161333
2024-04-01,XAUUSD,0,0.000000
2024-04-02,EURUSD,26,0.048588
2024-04-02,GBPUSD,18,0.124672
2024-04-02,USDJPY,1,0.943500
2024-04-02,AUDUSD,7,0.010543
2024-04-02,USDCAD,4,0.328000
2024-04-02,XAUUSD,0,0.000000
2024-04-03,EURUSD,23,0.032630
2024-04-03,GBPUSD,14,0.008421
2024-04-03,USDJPY,1,0.903400
2024-04-03,AUDUSD,7,0.131786
2024-04-03,USDCAD,3,-0.096700
2024-04-03,XAUUSD,0,0.000000
2024-04-04,EURUSD,24,0.095146
2024-04-04,GBPUSD,11,-0.217291
2024-04-04,USDJPY,2,0.234100
2024-04-04,AUDUSD,8,0.450700
2024-04-04,USDCAD,3,-0.108567
2024-04-04,XAUUSD,0,0.000000
2024-04-05,EURUSD,16,-0.039238
2024-04-05,GBPUSD,15,0.037707
2024-04-05,USDJPY,2,0.969750
2024-04-05,AUDUSD,9,0.277311
2024-04-05,USDCAD,6,0.136817
2024-04-05,XAUUSD,1,-0.460100
2024-04-06,EURUSD,5,-0.424700
2024-04-06,GBPUSD,3,-0.497900
2024-04-06,USDJPY,0,0.000000
2024-04-06,AUDUSD,2,-0.314900
2024-04-06,USDCAD,1,-0.102700
2024-04-06,XAUUSD,0,0.000000
2024-04-07,EURUSD,2,-0.025800
2024-04-07,GBPUSD,2,-0.025800
2024-04-07,USDJPY,0,0.000000
2024-04-07,AUDUSD,0,0.000000
2024-04-07,USDCAD,0,0.000000
2024-04-07,XAUUSD,0,0.000000
2024-04-08,EURUSD,22,0.231545
2024-04-08,GBPUSD,12,0.050350
2024-04-08,USDJPY,1,0.924900
2024-04-08,AUDUSD,7,0.056514
2024-04-08,USDCAD,4,0.463225
2024-04-08,XAUUSD,1,0.718400
2024-04-09,EURUSD,19,0.004063
2024-04-09,GBPUSD,12,-0.124625
2024-04-09,USDJPY,1,0.850200
2024-04-09,AUDUSD,8,0.273487
2024-04-09,USDCAD,3,-0.040433
2024-04-09,XAUUSD,1,0.980100
2024-04-10,EURUSD,15,-0.098413
2024-04-10,GBPUSD,9,0.037533
2024-04-10,USDJPY,2,0.834750
2024-04-10,AUDUSD,9,0.184233
2024-04-10,USDCAD,6,0.013283
2024-04-10,XAUUSD,3,0.990433
2024-04-11,EURUSD,24,-0.011542
2024-04-11,GBPUSD,13,-0.019669
2024-04-11,USDJPY,2,0.588200
2024-04-11,AUDUSD,7,-0.025829
2024-04-11,USDCAD,3,0.377267
2024-04-11,XAUUSD,0,0.000000
2024-04-12,EURUSD,16,0.001150
2024-04-12,GBPUSD,14,0.205371
2024-04-12,USDJPY,2,0.503750
2024-04-12,AUDUSD,6,0.360983
2024-04-12,USDCAD,4,-0.025675
2024-04-12,XAUUSD,2,0.879400
2024-04-13,EURUSD,6,-0.365817
2024-04-13,GBPUSD,4,-0.302000
2024-04-13,USDJPY,0,0.000000
2024-04-13,AUDUSD,2,-0.385500
2024-04-13,USDCAD,1,-0.102700
2024-04-13,XAUUSD,1,0.991000
2024-04-14,EURUSD,1,0.000000
2024-04-14,GBPUSD,1,0.000000
2024-04-14,USDJPY,0,0.000000
2024-04-14,AUDUSD,1,-0.493900
2024-04-14,USDCAD,0,0.000000
2024-04-14,XAUUSD,1,0.970500
2024-04-15,EURUSD,16,0.014925
2024-04-15,GBPUSD,14,0.147693
2024-04-15,USDJPY,2,0.144500
2024-04-15,AUDUSD,6,-0.144717
2024-04-15,USDCAD,4,-0.108425
2024-04-15,XAUUSD,0,0.000000
2024-04-16,EURUSD,18,0.070494
2024-04-16,GBPUSD,13,-0.207400
2024-04-16,USDJPY,1,0.956000
2024-04-16,AUDUSD,8,-0.022262
2024-04-16,USDCAD,6,0.308217
2024-04-16,XAUUSD,6,0.064517
2024-04-17,EURUSD,22,-0.148727
2024-04-17,GBPUSD,16,0.079494
2024-04-17,USDJPY,1,0.776200
2024-04-17,AUDUSD,7,-0.075400
2024-04-17,USDCAD,5,0.054280
2024-04-17,XAUUSD,1,0.051600
2024-04-18,EURUSD,17,-0.069512
2024-04-18,GBPUSD,12,0.035450
2024-04-18,USDJPY,1,0.930800
2024-04-18,AUDUSD,6,0.199050
2024-04-18,USDCAD,3,0.063000
2024-04-18,XAUUSD,6,0.793233
2024-04-19,EURUSD,15,-0.099720
2024-04-19,GBPUSD,14,-0.126500
2024-04-19,USDJPY,2,0.900350
2024-04-19,AUDUSD,6,0.259083
2024-04-19,USDCAD,4,-0.025025
2024-04-19,XAUUSD,1,0.988900
2024-04-20,EURUSD,5,-0.266240
2024-04-20,GBPUSD,5,0.059460
2024-04-20,USDJPY,0,0.000000
2024-04-20,AUDUSD,2,-0.053350
2024-04-20,USDCAD,1,-0.476700
2024-04-20,XAUUSD,0,0.000000
2024-04-21,EURUSD,2,0.051350
2024-04-21,GBPUSD,1,0.102700
2024-04-21,USDJPY,0,0.000000
2024-04-21,AUDUSD,1,0.153100
2024-04-21,USDCAD,0,0.000000
2024-04-21,XAUUSD,0,0.000000
2024-04-22,EURUSD,18,0.008706
2024-04-22,GBPUSD,16,-0.065538
2024-04-22,USDJPY,1,0.340000
2024-04-22,AUDUSD,8,0.219325
2024-04-22,USDCAD,3,-0.133033
2024-04-22,XAUUSD,1,-0.771700
2024-04-23,EURUSD,19,0.048900
2024-04-23,GBPUSD,17,0.106265
2024-04-23,USDJPY,1,0.985800
2024-04-23,AUDUSD,6,0.363650
2024-04-23,USDCAD,3,0.251733
2024-04-23,XAUUSD,2,0.534450
2024-04-24,EURUSD,16,0.115225
2024-04-24,GBPUSD,13,0.065692
2024-04-24,USDJPY,1,0.973800
2024-04-24,AUDUSD,12,0.275667
2024-04-24,USDCAD,6,0.239233
2024-04-24,XAUUSD,4,0.733225
2024-04-25,EURUSD,18,-0.058067
2024-04-25,GBPUSD,13,0.248831
2024-04-25,USDJPY,2,0.172000
2024-04-25,AUDUSD,10,0.274160
2024-04-25,USDCAD,3,0.281967
2024-04-25,XAUUSD,4,0.983300
2024-04-26,EURUSD,13,-0.059631
2024-04-26,GBPUSD,15,0.190473
2024-04-26,USDJPY,3,0.540833
2024-04-26,AUDUSD,8,0.392688
2024-04-26,USDCAD,7,-0.074143
2024-04-26,XAUUSD,1,0.985000
2024-04-27,EURUSD,5,-0.168160
2024-04-27,GBPUSD,3,-0.202467
2024-04-27,USDJPY,0,0.000000
2024-04-27,AUDUSD,2,0.401900
2024-04-27,USDCAD,1,0.128000
2024-04-27,XAUUSD,0,0.000000
2024-04-28,EURUSD,1,-0.250000
2024-04-28,GBPUSD,1,-0.250000
2024-04-28,USDJPY,0,0.000000
2024-04-28,AUDUSD,1,0.718400
2024-04-28,USDCAD,0,0.000000
2024-04-28,XAUUSD,0,0.000000
2024-04-29,EURUSD,19,-0.022363
2024-04-29,GBPUSD,11,0.067327
2024-04-29,USDJPY,4,0.495225
2024-04-29,AUDUSD,9,0.303867
2024-04-29,USDCAD,5,-0.115700
2024-04-29,XAUUSD,2,0.948200
2024-04-30,EURUSD,24,0.207192
2024-04-30,GBPUSD,19,0.306363
2024-04-30,USDJPY,2,0.516000
2024-04-30,AUDUSD,7,0.060043
2024-04-30,USDCAD,4,0.210625
2024-04-30,XAUUSD,3,0.029000
2024-05-01,EURUSD,14,0.173964
2024-05-01,GBPUSD,7,0.112057
2024-05-01,USDJPY,1,0.976100
2024-05-01,AUDUSD,6,0.087200
2024-05-01,USDCAD,3,0.245033
2024-05-01,XAUUSD,13,0.588462
2024-05-02,EURUSD,12,-0.052292
2024-05-02,GBPUSD,12,0.053892
2024-05-02,USDJPY,2,0.409950
2024-05-02,AUDUSD,8,0.333037
2024-05-02,USDCAD,3,-0.244400
2024-05-02,XAUUSD,2,0.759200
2024-05-03,EURUSD,19,-0.058732
2024-05-03,GBPUSD,12,0.300825
2024-05-03,USDJPY,2,0.469500
2024-05-03,AUDUSD,7,0.305486
2024-05-03,USDCAD,4,-0.243875
2024-05-03,XAUUSD,4,0.628275
2024-05-04,EURUSD,5,-0.263780
2024-05-04,GBPUSD,3,0.116167
2024-05-04,USDJPY,0,0.000000
2024-05-04,AUDUSD,1,-0.625100
2024-05-04,USDCAD,1,0.449700
2024-05-04,XAUUSD,0,0.000000
2024-05-05,EURUSD,1,0.000000
2024-05-05,GBPUSD,1,0.000000
2024-05-05,USDJPY,0,0.000000
2024-05-05,AUDUSD,1,0.250000
2024-05-05,USDCAD,0,0.000000
2024-05-05,XAUUSD,0,0.000000
2024-05-06,EURUSD,15,0.056393
2024-05-06,GBPUSD,9,0.021356
2024-05-06,USDJPY,1,0.973900
2024-05-06,AUDUSD,7,0.327071
2024-05-06,USDCAD,3,-0.006200
2024-05-06,XAUUSD,2,0.798400
2024-05-07,EURUSD,17,0.022665
2024-05-07,GBPUSD,14,0.112164
2024-05-07,USDJPY,1,0.978900
2024-05-07,AUDUSD,8,0.286563
2024-05-07,USDCAD,4,-0.338650
2024-05-07,XAUUSD,0,0.000000
2024-05-08,EURUSD,16,0.037137
2024-05-08,GBPUSD,14,-0.029300
2024-05-08,USDJPY,1,0.928100
2024-05-08,AUDUSD,7,0.105171
2024-05-08,USDCAD,3,0.008433
2024-05-08,XAUUSD,3,0.978300
2024-05-09,EURUSD,15,0.000973
2024-05-09,GBPUSD,16,0.220206
2024-05-09,USDJPY,0,0.000000
2024-05-09,AUDUSD,5,0.225120
2024-05-09,USDCAD,5,0.117640
2024-05-09,XAUUSD,3,0.526700
2024-05-10,EURUSD,11,0.030127
2024-05-10,GBPUSD,13,0.353138
2024-05-10,USDJPY,2,-0.195700
2024-05-10,AUDUSD,7,0.342100
2024-05-10,USDCAD,5,0.052080
2024-05-10,XAUUSD,2,0.422050
2024-05-11,EURUSD,5,-0.246480
2024-05-11,GBPUSD,2,-0.136500
2024-05-11,USDJPY,0,0.000000
2024-05-11,AUDUSD,2,-0.152500
2024-05-11,USDCAD,1,-0.102700
2024-05-11,XAUUSD,0,0.000000
2024-05-12,EURUSD,2,0.000000
2024-05-12,GBPUSD,2,0.000000
2024-05-12,USDJPY,0,0.000000
2024-05-12,AUDUSD,1,0.757900
2024-05-12,USDCAD,0,0.000000
2024-05-12,XAUUSD,0,0.000000
2024-05-13,EURUSD,14,0.174664
2024-05-13,GBPUSD,9,0.306689
2024-05-13,USDJPY,1,0.969500
2024-05-13,AUDUSD,5,0.103700
2024-05-13,USDCAD,4,0.053875
2024-05-13,XAUUSD,0,0.000000
2024-05-14,EURUSD,15,0.153133
2024-05-14,GBPUSD,14,0.382950
2024-05-14,USDJPY,2,0.721000
2024-05-14,AUDUSD,5,0.376680
2024-05-14,USDCAD,3,0.009700
2024-05-14,XAUUSD,0,0.000000
2024-05-15,EURUSD,19,0.130795
2024-05-15,GBPUSD,11,0.090536
2024-05-15,USDJPY,1,0.915600
2024-05-15,AUDUSD,5,0.089760
2024-05-15,USDCAD,5,0.111940
2024-05-15,XAUUSD,1,0.973200
2024-05-16,EURUSD,13,-0.128262
